INFO     | 2020-04-27 20:24:34,323 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2020-04-27 20:24:34,328 | config     | Setting 'alignment' to 'Homalopsidae_PRLR_4-27-2020.phy'
INFO     | 2020-04-27 20:24:34,329 | config     | Setting 'branchlengths' to 'unlinked'
INFO     | 2020-04-27 20:24:34,331 | parser     | You set 'models' to: all
INFO     | 2020-04-27 20:24:34,367 | model_load | This analysis will use the following 56 models of molecular evolution
INFO     | 2020-04-27 20:24:34,368 | model_load | JC, K80, TRNEF, K81, TVMEF, TIMEF, SYM, F81, HKY, TRN, K81UF, TVM, TIM, GTR, JC+G, K80+G, TRNEF+G, K81+G, TVMEF+G, TIMEF+G, SYM+G, F81+G, HKY+G, TRN+G, K81UF+G, TVM+G, TIM+G, GTR+G, JC+I, K80+I, TRNEF+I, K81+I, TVMEF+I, TIMEF+I, SYM+I, F81+I, HKY+I, TRN+I, K81UF+I, TVM+I, TIM+I, GTR+I, JC+I+G, K80+I+G, TRNEF+I+G, K81+I+G, TVMEF+I+G, TIMEF+I+G, SYM+I+G, F81+I+G, HKY+I+G, TRN+I+G, K81UF+I+G, TVM+I+G, TIM+I+G, GTR+I+G
INFO     | 2020-04-27 20:24:34,369 | config     | Setting 'model_selection' to 'aicc'
INFO     | 2020-04-27 20:24:34,371 | config     | Setting 'search' to 'greedy'
INFO     | 2020-04-27 20:24:34,372 | config     | ------------------------ BEGINNING NEW RUN -------------------------------
INFO     | 2020-04-27 20:24:34,372 | config     | Looking for alignment file './Homalopsidae_PRLR_4-27-2020.phy'...
INFO     | 2020-04-27 20:24:34,373 | threadpool | Using 8 cpus
INFO     | 2020-04-27 20:24:34,373 | analysis   | Beginning Analysis
INFO     | 2020-04-27 20:24:34,393 | alignment  | Reading alignment file './Homalopsidae_PRLR_4-27-2020.phy'
INFO     | 2020-04-27 20:24:34,419 | analysis   | Starting tree will be estimated from the data.
INFO     | 2020-04-27 20:24:34,421 | raxml      | Estimating Maximum Likelihood tree with RAxML fast experimental tree search for ./analysis/start_tree/filtered_source.phy
INFO     | 2020-04-27 20:24:34,427 | raxml      | Using a separate GTR+G model for each data block
INFO     | 2020-04-27 21:29:04,120 | raxml      | Estimating GTR+G branch lengths on ML tree using all partitions
INFO     | 2020-04-27 21:45:04,757 | raxml      | ML topology estimation finished
INFO     | 2020-04-27 21:45:04,800 | analysis_m | Performing Greedy Analysis
INFO     | 2020-04-27 21:45:04,841 | analysis_m |    *** Analysing starting scheme ***
INFO     | 2020-04-27 21:47:00,533 | progress   |       Finished subset 1/3, 33.33 percent done
INFO     | 2020-04-27 21:49:26,361 | progress   |       Finished subset 2/3, 66.67 percent done
